1502947020000,4319.99000000,4319.99000000,4319.99000000,4319.99000000,0.00000000,1502947079999,0.00000000,0,0.00000000,0.00000000,0
1502947080000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.08358700,1502947139999,361.09584000,1,0.08358700,361.09584000,0
1502947140000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.54453900,1502947199999,2352.40848000,3,0.54453900,2352.40848000,0
1502947200000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.95656900,1502947259999,4132.37808000,3,0.95656900,4132.37808000,0
1502947260000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.00000000,1502947319999,0.00000000,0,0.00000000,0.00000000,0
1502947320000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.24142800,1502947379999,1042.96896000,4,0.24142800,1042.96896000,0
1502947380000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.06213600,1502947439999,268.42752000,2,0.06213600,268.42752000,0
1502947440000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,2.18634000,1502947499999,9444.98880000,2,2.18634000,9444.98880000,0
1502947500000,4319.22000000,4319.22000000,4319.22000000,4319.22000000,4.11202800,1502947559999,17760.75357816,1,4.11202800,17760.75357816,0
1502947560000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,2.08104800,1502947619999,8990.12736000,2,2.08104800,8990.12736000,0
1502947620000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.06254000,1502947679999,270.17280000,1,0.06254000,270.17280000,0
1502947680000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.00000000,1502947739999,0.00000000,0,0.00000000,0.00000000,0
1502947740000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.79387300,1502947799999,3429.53136000,3,0.79387300,3429.53136000,0
1502947800000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.17900900,1502947859999,773.31888000,3,0.17900900,773.31888000,0
1502947860000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.59053800,1502947919999,2551.12416000,4,0.59053800,2551.12416000,0
1502947920000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.04805300,1502947979999,207.58896000,1,0.04805300,207.58896000,0
1502947980000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.03071900,1502948039999,132.70608000,1,0.03071900,132.70608000,0
1502948040000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.17905900,1502948099999,773.53488000,2,0.17905900,773.53488000,0
1502948100000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.50159900,1502948159999,2166.90768000,5,0.50159900,2166.90768000,0
1502948160000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.01938600,1502948219999,83.74752000,1,0.01938600,83.74752000,0
1502948220000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.37393300,1502948279999,1615.39056000,6,0.37393300,1615.39056000,0
1502948280000,4320.00000000,4320.00000000,4320.00000000,4320.00000000,0.09839000,1502948339999,425.04480000,1,0.09839000,425.04480000,0
1502948340000,4291.37000000,4291.37000000,4291.37000000,4291.37000000,0.13476700,1502948399999,578.33506079,1,0.00000000,0.00000000,0
1502948400000,4291.37000000,4291.37000000,4291.37000000,4291.37000000,0.00000000,1502948459999,0.00000000,0,0.00000000,0.00000000,0
1502948460000,4291.37000000,4291.37000000,4291.37000000,4291.37000000,0.00000000,1502948519999,0.00000000,0,0.00000000,0.00000000,0
1502948520000,4291.37000000,4291.37000000,4291.37000000,4291.37000000,0.00000000,1502948579999,0.00000000,0,0.00000000,0.00000000,0
1502948580000,4291.37000000,4291.37000000,4291.37000000,4291.37000000,0.00000000,1502948639999,0.00000000,0,0.00000000,0.00000000,0
1502948640000,4291.37000000,4291.37000000,4291.37000000,4291.37000000,0.00000000,1502948699999,0.00000000,0,0.00000000,0.00000000,0
1502948700000,4297.04000000,4297.04000000,4297.04000000,4297.04000000,0.00788400,1502948759999,33.87786336,1,0.00788400,33.87786336,0
1502948760000,4297.04000000,4297.04000000,4297.04000000,4297.04000000,0.00000000,1502948819999,0.00000000,0,0.00000000,0.00000000,0
1502948820000,4297.04000000,4297.04000000,4297.04000000,4297.04000000,0.00000000,1502948879999,0.00000000,0,0.00000000,0.00000000,0
1502948880000,4297.04000000,4297.04000000,4297.04000000,4297.04000000,0.00000000,1502948939999,0.00000000,0,0.00000000,0.00000000,0
1502948940000,4297.04000000,4297.04000000,4297.04000000,4297.04000000,0.00000000,1502948999999,0.00000000,0,0.00000000,0.00000000,0
1502949000000,4297.04000000,4297.04000000,4297.04000000,4297.04000000,0.00000000,1502949059999,0.00000000,0,0.00000000,0.00000000,0
1502949060000,4297.04000000,4297.04000000,4297.04000000,4297.04000000,0.00000000,1502949119999,0.00000000,0,0.00000000,0.00000000,0
1502949120000,4315.32000000,4315.32000000,4315.32000000,4315.32000000,0.00094300,1502949179999,4.06934676,1,0.00094300,4.06934676,0
1502949180000,4315.32000000,4315.32000000,4315.32000000,4315.32000000,0.00000000,1502949239999,0.00000000,0,0.00000000,0.00000000,0
1502949240000,4315.32000000,4315.32000000,4315.32000000,4315.32000000,0.00000000,1502949299999,0.00000000,0,0.00000000,0.00000000,0
1502949300000,4315.32000000,4315.32000000,4315.32000000,4315.32000000,0.00000000,1502949359999,0.00000000,0,0.00000000,0.00000000,0
1502949360000,4315.32000000,4315.32000000,4315.32000000,4315.32000000,0.00000000,1502949419999,0.00000000,0,0.00000000,0.00000000,0
1502949420000,4315.32000000,4315.32000000,4315.32000000,4315.32000000,0.02198800,1502949479999,94.88525616,2,0.02198800,94.88525616,0
1502949480000,4315.32000000,4315.32000000,4315.32000000,4315.32000000,0.00000000,1502949539999,0.00000000,0,0.00000000,0.00000000,0
1502949540000,4315.32000000,4315.32000000,4315.32000000,4315.32000000,0.00000000,1502949599999,0.00000000,0,0.00000000,0.00000000,0
1502949600000,4315.32000000,4315.32000000,4315.32000000,4315.32000000,0.00000000,1502949659999,0.00000000,0,0.00000000,0.00000000,0
1502949660000,4315.32000000,4315.32000000,4315.32000000,4315.32000000,0.00000000,1502949719999,0.00000000,0,0.00000000,0.00000000,0
1502949720000,4315.32000000,4315.32000000,4315.32000000,4315.32000000,0.00000000,1502949779999,0.00000000,0,0.00000000,0.00000000,0
1502949780000,4315.32000000,4315.32000000,4315.32000000,4315.32000000,0.00000000,1502949839999,0.00000000,0,0.00000000,0.00000000,0
1502949840000,4330.29000000,4330.29000000,4330.29000000,4330.29000000,0.00933900,1502949899999,40.44057831,1,0.00933900,40.44057831,0
1502949900000,4318.39000000,4318.39000000,4318.39000000,4318.39000000,0.05420000,1502949959999,234.05673800,1,0.00000000,0.00000000,0
1502949960000,4318.39000000,4318.39000000,4318.39000000,4318.39000000,0.00000000,1502950019999,0.00000000,0,0.00000000,0.00000000,0
1502950020000,4318.39000000,4318.39000000,4318.39000000,4318.39000000,0.00000000,1502950079999,0.00000000,0,0.00000000,0.00000000,0
1502950080000,4318.39000000,4318.39000000,4318.39000000,4318.39000000,0.00000000,1502950139999,0.00000000,0,0.00000000,0.00000000,0
1502950140000,4318.39000000,4318.39000000,4318.39000000,4318.39000000,0.00000000,1502950199999,0.00000000,0,0.00000000,0.00000000,0
1502950200000,4318.39000000,4318.39000000,4318.39000000,4318.39000000,0.00000000,1502950259999,0.00000000,0,0.00000000,0.00000000,0
1502950260000,4330.00000000,4330.00000000,4330.00000000,4330.00000000,0.00182500,1502950319999,7.90225000,1,0.00182500,7.90225000,0
1502950320000,4330.00000000,4330.00000000,4330.00000000,4330.00000000,0.00000000,1502950379999,0.00000000,0,0.00000000,0.00000000,0
1502950380000,4330.00000000,4330.00000000,4330.00000000,4330.00000000,0.00000000,1502950439999,0.00000000,0,0.00000000,0.00000000,0
1502950440000,4330.00000000,4330.00000000,4330.00000000,4330.00000000,0.00000000,1502950499999,0.00000000,0,0.00000000,0.00000000,0
1502950500000,4330.00000000,4330.00000000,4330.00000000,4330.00000000,0.00000000,1502950559999,0.00000000,0,0.00000000,0.00000000,0
1502950560000,4330.00000000,4330.00000000,4330.00000000,4330.00000000,0.00000000,1502950619999,0.00000000,0,0.00000000,0.00000000,0
1502950620000,4330.00000000,4330.00000000,4330.00000000,4330.00000000,0.00000000,1502950679999,0.00000000,0,0.00000000,0.00000000,0
1502950680000,4330.00000000,4330.00000000,4330.00000000,4330.00000000,0.00000000,1502950739999,0.00000000,0,0.00000000,0.00000000,0
1502950740000,4330.00000000,4330.00000000,4330.00000000,4330.00000000,0.00000000,1502950799999,0.00000000,0,0.00000000,0.00000000,0
1502950800000,4309.37000000,4330.00000000,4309.37000000,4330.00000000,1.70856600,1502950859999,7387.77578000,3,1.20856600,5233.09078000,0
1502950860000,4330.29000000,4330.29000000,4330.29000000,4330.29000000,0.19316400,1502950919999,836.45613756,2,0.19316400,836.45613756,0
1502950920000,4330.00000000,4330.00000000,4330.00000000,4330.00000000,0.44900000,1502950979999,1944.17000000,1,0.00000000,0.00000000,0
1502950980000,4311.58000000,4311.58000000,4311.58000000,4311.58000000,0.83134600,1502951039999,3584.41478668,1,0.83134600,3584.41478668,0
1502951040000,4311.58000000,4311.58000000,4311.58000000,4311.58000000,0.00355200,1502951099999,15.31473216,1,0.00355200,15.31473216,0
1502951100000,4311.58000000,4311.58000000,4311.58000000,4311.58000000,0.05428500,1502951159999,234.05412030,1,0.05428500,234.05412030,0
1502951160000,4311.58000000,4311.58000000,4311.58000000,4311.58000000,0.00000000,1502951219999,0.00000000,0,0.00000000,0.00000000,0
1502951220000,4311.01000000,4311.01000000,4311.01000000,4311.01000000,0.00100000,1502951279999,4.31101000,1,0.00000000,0.00000000,0
1502951280000,4311.02000000,4311.02000000,4311.02000000,4311.02000000,0.26000000,1502951339999,1120.86520000,1,0.00000000,0.00000000,0
1502951340000,4311.02000000,4311.02000000,4311.02000000,4311.02000000,0.00000000,1502951399999,0.00000000,0,0.00000000,0.00000000,0
1502951400000,4311.02000000,4311.02000000,4311.02000000,4311.02000000,0.00000000,1502951459999,0.00000000,0,0.00000000,0.00000000,0
1502951460000,4311.02000000,4311.02000000,4311.02000000,4311.02000000,0.00000000,1502951519999,0.00000000,0,0.00000000,0.00000000,0
1502951520000,4328.65000000,4328.65000000,4328.65000000,4328.65000000,0.01478500,1502951579999,63.99909025,1,0.01478500,63.99909025,0
1502951580000,4328.65000000,4328.65000000,4328.65000000,4328.65000000,0.08518300,1502951639999,368.72739295,2,0.08518300,368.72739295,0
1502951640000,4325.80000000,4325.80000000,4319.83000000,4319.83000000,1.11293300,1502951699999,4812.99466736,5,0.22293200,963.02834156,0
1502951700000,4324.34000000,4345.45000000,4324.34000000,4345.45000000,0.26495900,1502951759999,1147.05097034,2,0.06054800,263.10830660,0
1502951760000,4345.45000000,4345.45000000,4345.45000000,4345.45000000,0.00000000,1502951819999,0.00000000,0,0.00000000,0.00000000,0
1502951820000,4331.65000000,4331.65000000,4331.65000000,4331.65000000,0.05706900,1502951879999,247.20293385,1,0.05706900,247.20293385,0
1502951880000,4331.65000000,4331.65000000,4331.65000000,4331.65000000,0.00000000,1502951939999,0.00000000,0,0.00000000,0.00000000,0
1502951940000,4331.65000000,4345.45000000,4331.65000000,4345.45000000,1.95924700,1502951999999,8498.78443615,4,1.95924700,8498.78443615,0
1502952000000,4345.45000000,4345.45000000,4345.45000000,4345.45000000,0.00000000,1502952059999,0.00000000,0,0.00000000,0.00000000,0
1502952060000,4345.45000000,4345.45000000,4345.45000000,4345.45000000,0.00000000,1502952119999,0.00000000,0,0.00000000,0.00000000,0
1502952120000,4345.45000000,4345.45000000,4345.45000000,4345.45000000,0.00000000,1502952179999,0.00000000,0,0.00000000,0.00000000,0
1502952180000,4345.45000000,4345.45000000,4345.45000000,4345.45000000,0.00000000,1502952239999,0.00000000,0,0.00000000,0.00000000,0
1502952240000,4345.45000000,4345.45000000,4345.45000000,4345.45000000,0.00000000,1502952299999,0.00000000,0,0.00000000,0.00000000,0
1502952300000,4345.45000000,4345.45000000,4345.45000000,4345.45000000,0.08901600,1502952359999,386.81457720,3,0.08901600,386.81457720,0
1502952360000,4345.45000000,4345.45000000,4345.45000000,4345.45000000,0.00000000,1502952419999,0.00000000,0,0.00000000,0.00000000,0
1502952420000,4345.45000000,4345.45000000,4345.45000000,4345.45000000,0.00000000,1502952479999,0.00000000,0,0.00000000,0.00000000,0
1502952480000,4330.12000000,4330.12000000,4330.12000000,4330.12000000,0.00559400,1502952539999,24.22269128,1,0.00559400,24.22269128,0
1502952540000,4330.12000000,4330.12000000,4330.12000000,4330.12000000,0.00000000,1502952599999,0.00000000,0,0.00000000,0.00000000,0
1502952600000,4330.12000000,4330.12000000,4330.12000000,4330.12000000,0.00000000,1502952659999,0.00000000,0,0.00000000,0.00000000,0
1502952660000,4330.12000000,4330.12000000,4330.12000000,4330.12000000,0.00000000,1502952719999,0.00000000,0,0.00000000,0.00000000,0
1502952720000,4330.12000000,4330.12000000,4330.12000000,4330.12000000,0.00641000,1502952779999,27.75606920,2,0.00641000,27.75606920,0
1502952780000,4330.12000000,4330.12000000,4330.12000000,4330.12000000,0.00000000,1502952839999,0.00000000,0,0.00000000,0.00000000,0
1502952840000,4330.12000000,4330.12000000,4330.12000000,4330.12000000,0.00000000,1502952899999,0.00000000,0,0.00000000,0.00000000,0
1502952900000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.06821800,1502952959999,294.99850830,1,0.00000000,0.00000000,0
1502952960000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.00000000,1502953019999,0.00000000,0,0.00000000,0.00000000,0
1502953020000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.00000000,1502953079999,0.00000000,0,0.00000000,0.00000000,0
1502953080000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.00000000,1502953139999,0.00000000,0,0.00000000,0.00000000,0
1502953140000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.00000000,1502953199999,0.00000000,0,0.00000000,0.00000000,0
1502953200000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.00000000,1502953259999,0.00000000,0,0.00000000,0.00000000,0
1502953260000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.00000000,1502953319999,0.00000000,0,0.00000000,0.00000000,0
1502953320000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.00000000,1502953379999,0.00000000,0,0.00000000,0.00000000,0
1502953380000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.00000000,1502953439999,0.00000000,0,0.00000000,0.00000000,0
1502953440000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.00000000,1502953499999,0.00000000,0,0.00000000,0.00000000,0
1502953500000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.00000000,1502953559999,0.00000000,0,0.00000000,0.00000000,0
1502953560000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.00000000,1502953619999,0.00000000,0,0.00000000,0.00000000,0
1502953620000,4324.35000000,4324.35000000,4324.35000000,4324.35000000,0.00000000,1502953679999,0.00000000,0,0.00000000,0.00000000,0
1502953680000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00154100,1502953739999,6.65191142,1,0.00154100,6.65191142,0
1502953740000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502953799999,0.00000000,0,0.00000000,0.00000000,0
1502953800000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502953859999,0.00000000,0,0.00000000,0.00000000,0
1502953860000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502953919999,0.00000000,0,0.00000000,0.00000000,0
1502953920000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502953979999,0.00000000,0,0.00000000,0.00000000,0
1502953980000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502954039999,0.00000000,0,0.00000000,0.00000000,0
1502954040000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502954099999,0.00000000,0,0.00000000,0.00000000,0
1502954100000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502954159999,0.00000000,0,0.00000000,0.00000000,0
1502954160000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502954219999,0.00000000,0,0.00000000,0.00000000,0
1502954220000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502954279999,0.00000000,0,0.00000000,0.00000000,0
1502954280000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502954339999,0.00000000,0,0.00000000,0.00000000,0
1502954340000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502954399999,0.00000000,0,0.00000000,0.00000000,0
1502954400000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502954459999,0.00000000,0,0.00000000,0.00000000,0
1502954460000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502954519999,0.00000000,0,0.00000000,0.00000000,0
1502954520000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502954579999,0.00000000,0,0.00000000,0.00000000,0
1502954580000,4316.62000000,4316.62000000,4316.62000000,4316.62000000,0.00000000,1502954639999,0.00000000,0,0.00000000,0.00000000,0
